ID_unique,POINT_X,POINT_Y,LandPrice,Available Grid intake(Feed-in)(MW),Grid_supply,Possible Location feed-in to Grid(MW),Actual required at location(MW),Congestion(MW),Feed_in_congestion(MW),Probability
887,161816.4686,386270.1644,299.7811584,190,207,290.6023465,197.6820818,-9,101,0.514402628
888,164321.5797,384233.0268,362.2683411,190,207,290.6023465,197.6820818,-9,101,0.546208382
889,160015.3198,387830.0657,336.8086243,190,207,290.6023465,197.6820818,-9,101,0.547478318
890,160523.5931,385870.8228,264.5167236,109,111,128.9965795,121.8170066,11,20,0.683816731
891,161584.4374,383600.7372,364.2971802,190,207,290.6023465,197.6820818,-9,101,0.575856268
895,161522.636,387138.4117,321.4078979,109,111,128.9965795,121.8170066,11,20,0.563276947
900,158206.6673,381427.2609,489.3200073,64,77,137.9110689,110.1706551,33,74,0.634160697
903,157859.0068,381338.1556,372.9271545,64,77,137.9110689,110.1706551,33,74,0.536928773
907,163259.9104,380721.5889,894.8568115,190,207,290.6023465,197.6820818,-9,101,0.518102407
909,160591.5105,385464.3584,415.6824646,109,111,128.9965795,121.8170066,11,20,0.738924503
910,158716.6576,381260.2924,427.5307617,64,77,137.9110689,110.1706551,33,74,0.647591412
912,160183.6459,383930.3115,363.8923035,109,111,128.9965795,121.8170066,11,20,0.694359779
917,160318.6451,387694.6145,300.0843506,190,207,290.6023465,197.6820818,-9,101,0.528342783
919,160767.4208,383636.281,322.1714172,109,111,128.9965795,121.8170066,11,20,0.777048767
920,159574.1601,381998.6736,280.4500122,64,77,137.9110689,110.1706551,33,74,0.554483533
929,163342.1124,381128.9591,308.8346558,190,207,290.6023465,197.6820818,-9,101,0.724641085
930,157842.5067,383776.5023,320.2145691,64,77,137.9110689,110.1706551,33,74,0.576279998
931,160358.9887,385388.8857,364.2797546,109,111,128.9965795,121.8170066,11,20,0.765378654
935,159966.8379,381413.1001,265.2000122,64,77,137.9110689,110.1706551,33,74,0.684867084
937,161085.9219,385771.8071,240.5599976,109,111,128.9965795,121.8170066,11,20,0.611875474
938,157741.7429,383758.1443,357.0935364,109,111,128.9965795,121.8170066,11,20,0.551945269
939,158045.2247,383405.3951,369.0457764,64,77,137.9110689,110.1706551,33,74,0.557373762
940,162141.1603,385606.4178,391.0914307,190,207,290.6023465,197.6820818,-9,101,0.643596172
946,159575.6199,387714.3134,515.4870605,109,111,128.9965795,121.8170066,11,20,0.522783816
947,160508.1077,383419.5989,415.2600098,64,77,137.9110689,110.1706551,33,74,0.801619232
949,162744.1222,383680.0894,703.4697266,190,207,290.6023465,197.6820818,-9,101,0.794289291
950,161114.0472,381485.3632,573.7800293,190,207,290.6023465,197.6820818,-9,101,0.598569334
954,160865.4385,383132.352,422.5205688,64,77,137.9110689,110.1706551,33,74,0.804771185
955,160397.4079,381163.61,333.3433228,64,77,137.9110689,110.1706551,33,74,0.605732977
956,158675.0856,381565.0024,308.0599976,64,77,137.9110689,110.1706551,33,74,0.582140803
957,159943.1923,385169.686,346.3252563,109,111,128.9965795,121.8170066,11,20,0.763745606
962,161395.3088,385016.8652,277.2999878,190,207,290.6023465,197.6820818,-9,101,0.542782485
968,160166.8573,383319.6007,334.6000061,64,77,137.9110689,110.1706551,33,74,0.789941132
971,160539.1723,383547.5004,395.0438232,64,77,137.9110689,110.1706551,33,74,0.802616835
978,159543.4871,383056.1578,289.908905,64,77,137.9110689,110.1706551,33,74,0.612442315
979,161961.4198,385370.8716,264.3457642,190,207,290.6023465,197.6820818,-9,101,0.620895028
980,161138.3353,387131.2265,347.1781921,190,207,290.6023465,197.6820818,-9,101,0.560822129
985,159576.104,384859.6578,245.6785278,109,111,128.9965795,121.8170066,11,20,0.615749657
990,161875.1568,384946.3795,184.0523376,190,207,290.6023465,197.6820818,-9,101,0.538215876
995,160245.1088,384098.8193,314.456543,64,77,137.9110689,110.1706551,33,74,0.706165731
996,160378.8542,383152.2257,409.7819214,64,77,137.9110689,110.1706551,33,74,0.809070587
997,162387.7158,387952.0186,321.7678528,190,207,290.6023465,197.6820818,-9,101,0.632302523
1001,161427.32,387738.6705,330.7017822,190,207,290.6023465,197.6820818,-9,101,0.551850855
1006,162646.936,382110.6588,382.9679871,190,207,290.6023465,197.6820818,-9,101,0.766434431
1008,161583.0329,382672.2891,661.8129272,190,207,290.6023465,197.6820818,-9,101,0.707729518
1010,161700.3394,386290.3385,359.2000122,190,207,290.6023465,197.6820818,-9,101,0.531035542
1015,161845.432,388112.0032,420.4787903,190,207,290.6023465,197.6820818,-9,101,0.511790931
1019,161242.2256,385171.8411,316.0144348,109,111,128.9965795,121.8170066,11,20,0.614158571
1025,157751.8945,383203.4084,393.5039063,64,77,137.9110689,110.1706551,33,74,0.537727058
1027,162074.5898,387512.3129,286.8335876,190,207,290.6023465,197.6820818,-9,101,0.66048044
1028,163573.3633,381769.8694,318.5599365,190,207,290.6023465,197.6820818,-9,101,0.774114668
1031,163101.4662,383167.029,243.8999939,190,207,290.6023465,197.6820818,-9,101,0.802411497
1032,160350.2929,386918.3292,258.6822815,109,111,128.9965795,121.8170066,11,20,0.580859601
1034,159774.5709,381316.4034,341.5299988,64,77,137.9110689,110.1706551,33,74,0.654208064
1035,157174.2965,383532.244,497.019989,64,77,137.9110689,110.1706551,33,74,0.564837277
1036,163813.1155,382677.9915,315.8104248,190,207,290.6023465,197.6820818,-9,101,0.642698765
1044,163428.3114,382584.3526,364.0842896,190,207,290.6023465,197.6820818,-9,101,0.75046438
1045,163918.6285,383853.6197,311.3414307,190,207,290.6023465,197.6820818,-9,101,0.598206341
1046,162022.8102,382745.1397,307.2219849,190,207,290.6023465,197.6820818,-9,101,0.743892372
1052,162770.7365,382495.701,516.9927979,190,207,290.6023465,197.6820818,-9,101,0.69062984
1053,160537.4703,382467.2721,410.739624,64,77,137.9110689,110.1706551,33,74,0.813887298
1057,162372.2102,383031.6383,377.245697,190,207,290.6023465,197.6820818,-9,101,0.751183271
1058,162692.542,383413.5208,360.2799988,190,207,290.6023465,197.6820818,-9,101,0.806720614
1061,158900.0686,384713.5011,874.607666,109,111,128.9965795,121.8170066,11,20,0.601530671
1065,160522.6219,381726.9293,329.1205139,64,77,137.9110689,110.1706551,33,74,0.696009278
1066,159926.5219,382561.9647,401.6152344,64,77,137.9110689,110.1706551,33,74,0.608042061
1068,162397.7978,387541.2874,282.3875427,190,207,290.6023465,197.6820818,-9,101,0.6693753
1076,158300.8247,383313.1406,307.9997864,64,77,137.9110689,110.1706551,33,74,0.591523111
1077,160613.3782,383748.6511,310.2871704,109,111,128.9965795,121.8170066,11,20,0.77058053
1081,161745.9741,382855.8252,270.2616577,190,207,290.6023465,197.6820818,-9,101,0.660672247
1082,163657.1047,382507.5796,367.2158813,190,207,290.6023465,197.6820818,-9,101,0.680182159
1090,163204.6361,381337.5336,238.2330933,190,207,290.6023465,197.6820818,-9,101,0.793393612
1094,163907.3292,384261.3571,441.4735413,190,207,290.6023465,197.6820818,-9,101,0.586674571
1097,161415.8328,385973.8713,326.2099915,190,207,290.6023465,197.6820818,-9,101,0.56412375
1098,159929.1125,384250.5387,350.4266663,109,111,128.9965795,121.8170066,11,20,0.666876435
1099,159436.1742,384101.6493,339.7538147,109,111,128.9965795,121.8170066,11,20,0.647470117
1100,162228.1024,382828.3809,377.3999939,190,207,290.6023465,197.6820818,-9,101,0.758874118
1101,162076.5289,383569.7998,856.392395,190,207,290.6023465,197.6820818,-9,101,0.646720409
1103,159198.9917,381092.1082,385.3999939,64,77,137.9110689,110.1706551,33,74,0.601228893
1108,163771.0575,383481.8247,301.7399902,190,207,290.6023465,197.6820818,-9,101,0.627929151
1109,162265.5282,385272.9462,405.4434204,190,207,290.6023465,197.6820818,-9,101,0.531471908
1111,160919.1526,387360.4916,267.7099915,190,207,290.6023465,197.6820818,-9,101,0.548306167
1114,160499.0319,383084.5671,458.3999939,64,77,137.9110689,110.1706551,33,74,0.817920387
1115,158257.8953,383825.1534,309.5272827,64,77,137.9110689,110.1706551,33,74,0.521887779
1118,160948.6943,384244.6617,325,109,111,128.9965795,121.8170066,11,20,0.691231072
1122,162687.2315,381445.624,294.7980042,190,207,290.6023465,197.6820818,-9,101,0.808815062
1133,157955.3387,383126.0084,401.4805908,64,77,137.9110689,110.1706551,33,74,0.53971225
1138,159881.2133,384987.6019,234.1212158,109,111,128.9965795,121.8170066,11,20,0.715447962
1139,160208.7092,387304.2665,360.3569336,109,111,128.9965795,121.8170066,11,20,0.556683958
1143,159113.8106,381948.477,497.9987488,64,77,137.9110689,110.1706551,33,74,0.500650167
1144,162893.0573,381458.0279,416.4651489,190,207,290.6023465,197.6820818,-9,101,0.813450277
1146,163167.9277,382737.8946,343.772583,190,207,290.6023465,197.6820818,-9,101,0.752585292
1147,163904.775,383623.3828,346.2999878,190,207,290.6023465,197.6820818,-9,101,0.608603954
1150,162048.9474,385099.0709,345.5028381,190,207,290.6023465,197.6820818,-9,101,0.531988978
1151,163674.1114,384431.2914,628.3642578,190,207,290.6023465,197.6820818,-9,101,0.52510798
1152,163828.2394,381097.7832,546.541626,190,207,290.6023465,197.6820818,-9,101,0.556553304
1154,160704.1951,385209.8253,294.6401672,109,111,128.9965795,121.8170066,11,20,0.73155123
1156,162727.5649,384150.3264,425.1390991,190,207,290.6023465,197.6820818,-9,101,0.504490733
1165,162973.534,383792.6973,696.0876465,190,207,290.6023465,197.6820818,-9,101,0.744146645
1169,160620.478,385661.0537,307.1929932,109,111,128.9965795,121.8170066,11,20,0.693350077
1174,161437.9186,383787.1522,335.1678467,190,207,290.6023465,197.6820818,-9,101,0.583552659
1176,159466.8314,385411.5191,449.6400146,109,111,128.9965795,121.8170066,11,20,0.64284718
1184,161961.1595,387413.2781,300.8681946,109,111,128.9965795,121.8170066,11,20,0.591635525
1185,163598.609,384270.0846,538.87677,190,207,290.6023465,197.6820818,-9,101,0.54446733
1188,158210.2103,381739.441,392.979126,64,77,137.9110689,110.1706551,33,74,0.504285097
1191,160293.6345,385632.5546,394.9851685,109,111,128.9965795,121.8170066,11,20,0.7474944
1192,160721.909,381933.4903,408.6998596,64,77,137.9110689,110.1706551,33,74,0.709350467
1195,159740.3447,387743.798,481.4162598,109,111,128.9965795,121.8170066,11,20,0.531113863
1197,159795.5911,387926.0349,274.7999878,190,207,290.6023465,197.6820818,-9,101,0.549388111
1199,162465.2786,382777.3842,417.7479553,190,207,290.6023465,197.6820818,-9,101,0.725097656
1206,164028.3459,383251.0029,283.9078064,190,207,290.6023465,197.6820818,-9,101,0.564790785
1210,163902.7275,381204.0403,601,190,207,290.6023465,197.6820818,-9,101,0.515390635
1211,160944.2588,381861.0624,543.5840454,64,77,137.9110689,110.1706551,33,74,0.691781342
1212,163819.2503,382165.9235,398,190,207,290.6023465,197.6820818,-9,101,0.634545445
1214,161755.1074,387872.5463,352.2127686,190,207,290.6023465,197.6820818,-9,101,0.577191174
1218,161135.2844,383587.3696,377.4701843,109,111,128.9965795,121.8170066,11,20,0.701635599
1221,160169.49,386134.194,243.4811401,109,111,128.9965795,121.8170066,11,20,0.604189277
1228,160251.1578,384375.4538,242.632431,109,111,128.9965795,121.8170066,11,20,0.699968636
1236,161245.3278,387448.226,280,190,207,290.6023465,197.6820818,-9,101,0.561711669
1237,161238.2173,386981.833,396.3269958,190,207,290.6023465,197.6820818,-9,101,0.5917117
1245,162350.9924,380830.3254,273.6091003,190,207,290.6023465,197.6820818,-9,101,0.513191938
1246,160010.3103,387588.3132,347.6799927,190,207,290.6023465,197.6820818,-9,101,0.53859961
1248,162450.4726,380952.9247,293.5467529,190,207,290.6023465,197.6820818,-9,101,0.628712058
1250,161276.1686,387133.911,419.1149902,190,207,290.6023465,197.6820818,-9,101,0.567300558
1257,163552.8241,383770.7119,302.8745728,190,207,290.6023465,197.6820818,-9,101,0.674187183
1261,161152.119,387236.3303,300.6499939,190,207,290.6023465,197.6820818,-9,101,0.560795784
1262,159211.1083,385042.792,557.7363892,64,77,137.9110689,110.1706551,33,74,0.554888189
1265,160668.5044,385113.6767,302.7000122,109,111,128.9965795,121.8170066,11,20,0.703416765
1267,163552.8144,382158.1062,295.4330444,190,207,290.6023465,197.6820818,-9,101,0.703970194
1270,159716.5314,383812.4484,322.0400085,64,77,137.9110689,110.1706551,33,74,0.709521413
1271,160138.8368,385801.6113,317.576416,109,111,128.9965795,121.8170066,11,20,0.683020592
1273,159086.4271,383707.0126,282.6621094,64,77,137.9110689,110.1706551,33,74,0.585175037
1277,160018.866,383131.3488,614,64,77,137.9110689,110.1706551,33,74,0.767239749
1281,159165.5782,383855.0324,282.3063965,64,77,137.9110689,110.1706551,33,74,0.580586374
1282,160827.8678,382166.1645,697.1199951,64,77,137.9110689,110.1706551,33,74,0.767516553
1283,160240.393,383006.949,324.0102844,64,77,137.9110689,110.1706551,33,74,0.81578207
1284,159686.7294,386038.3313,369.5690308,109,111,128.9965795,121.8170066,11,20,0.542469084
1285,162513.4859,383511.3442,684.039978,190,207,290.6023465,197.6820818,-9,101,0.76932615
1287,160003.7245,382407.234,256.9587097,64,77,137.9110689,110.1706551,33,74,0.626190782
1288,160626.1067,384167.1646,276.8399963,109,111,128.9965795,121.8170066,11,20,0.739114106
1295,159374.9552,384411.8842,285.3280029,64,77,137.9110689,110.1706551,33,74,0.593763649
1298,158685.1998,383309.9523,172.7200012,64,77,137.9110689,110.1706551,33,74,0.636656523
1305,160021.0476,386154.8698,291.3428955,109,111,128.9965795,121.8170066,11,20,0.569260836
1306,160135.2615,383476.0017,385.269989,64,77,137.9110689,110.1706551,33,74,0.761128783
1307,160326.0284,385816.3664,287.0799866,109,111,128.9965795,121.8170066,11,20,0.709257066
1310,158599.2781,383225.2556,227.6161499,64,77,137.9110689,110.1706551,33,74,0.629639626
1311,160056.7516,384608.2349,307.6199951,109,111,128.9965795,121.8170066,11,20,0.711872876
1312,159262.9201,384578.7932,517.6775513,109,111,128.9965795,121.8170066,11,20,0.595786273
1314,158036.9641,383881.2582,333.1634521,64,77,137.9110689,110.1706551,33,74,0.548720062
1315,161732.6094,381672.8431,340.0641174,190,207,290.6023465,197.6820818,-9,101,0.74700582
1320,160020.9732,386530.457,406.1990967,109,111,128.9965795,121.8170066,11,20,0.5175367
1324,162679.2856,381761.6161,450.9396973,190,207,290.6023465,197.6820818,-9,101,0.819567323
1326,158415.3967,380679.4533,413.8016663,64,77,137.9110689,110.1706551,33,74,0.501408994
1329,160879.1977,382676.1971,407.4902649,64,77,137.9110689,110.1706551,33,74,0.860076129
1335,163890.0697,381844.5944,608.9171143,190,207,290.6023465,197.6820818,-9,101,0.560840786
1336,157648.4887,383328.5276,376.7952881,64,77,137.9110689,110.1706551,33,74,0.546216488
1338,159950.9644,381147.331,257.5487976,64,77,137.9110689,110.1706551,33,74,0.659727812
1339,162637.5024,387329.5742,302.0799866,190,207,290.6023465,197.6820818,-9,101,0.563288033
1341,162694.1064,383859.9853,1033.958496,190,207,290.6023465,197.6820818,-9,101,0.670265436
1342,162461.587,387118.7616,306.4400024,190,207,290.6023465,197.6820818,-9,101,0.526081979
1346,161042.4822,386823.4016,303.9697571,109,111,128.9965795,121.8170066,11,20,0.569196165
1347,157957.4886,380727.7347,503.1953125,64,77,137.9110689,110.1706551,33,74,0.521958113
1354,160178.6667,384189.3256,322.3539429,109,111,128.9965795,121.8170066,11,20,0.701191783
1357,158426.6279,383393.6391,281.4041748,64,77,137.9110689,110.1706551,33,74,0.570460081
1360,163497.8338,381851.4722,301.2182922,190,207,290.6023465,197.6820818,-9,101,0.789451659
1368,162244.3931,385404.2307,393.5888977,190,207,290.6023465,197.6820818,-9,101,0.565497279
1369,161526.9621,380967.5696,372.3686218,190,207,290.6023465,197.6820818,-9,101,0.508217573
1380,159321.1322,383958.7675,185.129364,64,77,137.9110689,110.1706551,33,74,0.630957842
1381,161284.6689,387715.6261,323.492981,190,207,290.6023465,197.6820818,-9,101,0.552542806
1385,162648.187,382801.492,489.2867737,190,207,290.6023465,197.6820818,-9,101,0.713687062
1387,161679.5073,387632.8445,323.4537048,190,207,290.6023465,197.6820818,-9,101,0.613601327
1388,161815.342,382286.6403,607.2627563,190,207,290.6023465,197.6820818,-9,101,0.779608548
1391,161244.3043,382125.4124,743.8639526,64,77,137.9110689,110.1706551,33,74,0.756488204
1393,160716.3651,387273.0677,320.1400146,0,0,0,0,0,0,0.583677232
1396,159415.6648,385649.4631,501.1002197,109,111,128.9965795,121.8170066,11,20,0.545083821
1398,162166.0117,387340.5569,252.1999969,190,207,290.6023465,197.6820818,-9,101,0.596928418
1401,162447.6443,381624.82,313.1855774,190,207,290.6023465,197.6820818,-9,101,0.848487139
1402,162085.1006,383379.3941,649.0200195,190,207,290.6023465,197.6820818,-9,101,0.723439395
1404,162967.0241,383398.5694,366.8218384,190,207,290.6023465,197.6820818,-9,101,0.824580014
1405,158884.6273,383941.9897,316.2243652,64,77,137.9110689,110.1706551,33,74,0.503885686
1406,159863.344,382358.8833,239.1228027,64,77,137.9110689,110.1706551,33,74,0.551462889
1409,160718.3246,382054.0696,463.3986206,64,77,137.9110689,110.1706551,33,74,0.75688529
1412,159639.7284,384137.5416,304.6913452,109,111,128.9965795,121.8170066,11,20,0.666078746
1415,161389.3629,384006.3607,359.2832642,190,207,290.6023465,197.6820818,-9,101,0.603388846
1418,159142.5024,384506.8087,474.8855286,109,111,128.9965795,121.8170066,11,20,0.609683573
1419,160847.1341,383836.4936,284.6128845,109,111,128.9965795,121.8170066,11,20,0.766293287
1421,158819.258,383396.6631,295.2000122,64,77,137.9110689,110.1706551,33,74,0.628428996
1423,161351.306,385235.5784,342.7167358,190,207,290.6023465,197.6820818,-9,101,0.616119087
1431,162457.1988,381239.521,340.1099854,190,207,290.6023465,197.6820818,-9,101,0.731994033
1432,160197.1214,384958.8406,308.3979187,109,111,128.9965795,121.8170066,11,20,0.765197635
1434,159916.9236,384704.5549,232.5465698,109,111,128.9965795,121.8170066,11,20,0.699587107
1439,162542.8535,380775.8515,265.215271,190,207,290.6023465,197.6820818,-9,101,0.502938032
1443,160528.139,386192.5764,268.2399902,109,111,128.9965795,121.8170066,11,20,0.587979555
1444,161867.7865,387013.7884,322.7600098,109,111,128.9965795,121.8170066,11,20,0.531784475
1454,161877.8127,381612.061,248,190,207,290.6023465,197.6820818,-9,101,0.759328544
1455,162253.2003,385840.97,626.6663208,190,207,290.6023465,197.6820818,-9,101,0.584747612
1461,160041.5232,384451.8581,300.0386353,109,111,128.9965795,121.8170066,11,20,0.701552987
