"ID_unque","DependeVar","Eating","GasStation","Hospital","CarRental","NSStation","BusTaxi","RoadNetwor","PowerNetwo","obsvalue"
259,1,369.423142200549,845.859907777472,2340.3394612383,666.311112261831,2565.03898319164,862.852052375611,0.31553463,95.014172686826,5934
370,1,NA,NA,NA,NA,NA,NA,6.08186070023056,7.6406289062377,1906
326,1,0,1664.1809891579,3203.81325800453,1504.10936101244,2675.52144388521,866.149006522877,8.20967741311408,0.511360855,6715
268,1,254.089417055109,527.815010403795,1914.19211075281,964.350756690489,3129.23798202919,1427.05105121316,0.501662685,3.04482245922168,693
281,1,136.955772220615,150.4489195,2931.84697098202,403.540108754319,2312.82301119621,1597.17119930878,3.49744125419333,0.413428878,5934
234,1,438.196573244721,405.568135359915,4730.4835823696,2407.76393320107,1227.70725881284,2855.15977358053,3.28356859709382,0.211137014,2493
352,1,0,494.202414830663,3355.69947196704,3355.69947196704,4477.08813183256,5482.54005688512,3.840931117252,7.42754987402847,5778
388,1,389.482313812563,303.765219453583,4273.75425479312,668.960980571407,1921.39811262016,1039.57648163417,7.55514707205637,35.5900140452289,3156
253,1,318.527042861569,468.864342748195,7641.36392891147,434.598968802238,6629.77281123389,288.715251162619,10.600921832068,0.46974392,2
230,1,260.419675984655,789.0351097,3843.08504002527,2086.07477220571,1709.76762211004,2540.94300143781,5.750651102,0.289918881,6159
57,0,387.314220177034,3384.16628384924,4907.897341,4409.85364859295,6847.61752281595,5201.9178315013,6.08978588994294,26.1669707839632,167
201,0,NA,NA,NA,NA,NA,NA,17.411853882417,276.1274752,1900
105,0,289.7015684,914.0846377,3667.03431794765,2383.59676372276,2217.981768,3217.07670136446,8.60649262081393,66.2098157094081,5321
101,0,2569.20000569481,2628.98233347024,6114.08581058703,33.2415876956483,6759.31004640789,5009.8581991937,8.94336235394908,527.836570422052,NA
368,1,989.5161273,1049.29845503556,4552.48972680296,1674.67335037364,5179.62616797322,3430.17432075902,3.6239354036065,20.8790873108217,489
396,1,NA,NA,NA,NA,NA,NA,63.6581886041467,61.9835621194939,2
321,1,435.855521722607,2438.69903602929,3962.43009312324,3464.38640077301,5902.15027499601,4256.45058368136,26.5870581495798,273.079525836477,1906
134,0,246.110186668998,448.5595094,4694.13657994038,3763.92250733246,2328.93247385952,3892.85049821791,3.01740134005387,91.88978827,4269
389,1,389.482313812563,303.765219453583,4273.75425479312,668.960980571407,1921.39811262016,1039.57648163417,7.67170248921678,32.1834275126081,3156
129,0,8593.22147331225,10152.8777935839,1054.98394677816,1054.98394677816,14438.223450018,10464.5296232391,45.1713023905545,751.0875476,NA
