station_j,m,t,inventory_MWh
1442,1,2,0.088
1442,1,3,0.088
1442,2,0,0.088
1442,2,2,0.088
1442,2,3,0.088
1442,3,0,0.088
1442,3,2,0.088
1442,3,3,0.088
1444,0,0,0.088
1444,0,2,0.1
1444,1,0,0.088
1444,1,2,0.1
1444,1,3,0.0782882520444084
1444,2,0,0.088
1444,2,2,0.1
1444,2,3,0.08531544004440841
1444,3,0,0.088
1444,3,2,0.1
1449,2,0,0.1
1449,2,1,0.1
1449,2,2,0.1
1449,2,3,0.1
1452,0,0,0.1
1452,0,1,0.01200000000000001
1452,0,2,0.1
1452,0,3,0.1
1452,1,0,0.1
1452,1,1,0.01200000000000001
1452,1,2,0.1
1452,1,3,0.1
1452,2,0,0.088
1452,2,2,0.088
1452,2,3,0.088
1452,3,0,0.1
1452,3,1,0.01200000000000001
1452,3,2,0.1
1452,3,3,0.1
1455,0,0,0.088
1455,0,2,0.088
1455,0,3,0.088
1455,1,0,0.088
1455,1,2,0.088
1455,1,3,0.088
1455,2,0,0.088
1455,2,2,0.088
1455,2,3,0.088
1455,3,0,0.1
1455,3,1,0.01200000000000001
1455,3,2,0.1
1455,3,3,0.1
1459,0,0,0.088
1459,0,2,0.1
1459,1,0,0.088
1459,1,2,0.1
1459,1,3,0.088
1459,2,0,0.1
1459,2,1,0.01200000000000001
1459,2,2,0.1
1459,2,3,0.1
1459,3,0,0.088
1459,3,2,0.1
1459,3,3,0.088
1460,0,0,0.088
1460,0,2,0.088
1460,0,3,0.088
1460,1,0,0.013417338747661656
1460,1,2,0.013417338747661656
1460,1,3,0.013417338747661656
1460,3,0,0.088
1460,3,2,0.088
1460,3,3,0.088
1462,0,0,0.1
1462,0,1,0.01200000000000001
1462,0,2,0.1
1462,0,3,0.1
1462,1,0,0.088
1462,1,2,0.088
1462,1,3,0.088
1462,2,0,0.088
1462,2,2,0.088
1462,2,3,0.088
1462,3,0,0.088
1462,3,2,0.088
1462,3,3,0.088
1463,0,0,0.088
1463,0,2,0.1
1463,1,0,0.088
1463,1,2,0.1
1463,2,0,0.088
1463,2,2,0.1
1463,3,0,0.088
1463,3,2,0.1
1465,0,0,0.088
1465,0,2,0.1
1465,1,0,0.088
1465,1,2,0.1
1465,2,0,0.088
1465,2,2,0.1
1465,3,0,0.088
1465,3,2,0.1
1467,0,0,0.088
1467,0,2,0.088
1467,0,3,0.088
1467,1,0,0.1
1467,1,1,0.01200000000000001
1467,1,2,0.1
1467,1,3,0.1
1467,2,0,0.1
1467,2,1,0.01200000000000001
1467,2,2,0.1
1467,2,3,0.1
1467,3,0,0.088
1467,3,2,0.088
1467,3,3,0.088
1468,0,0,0.088
1468,0,2,0.1
1468,1,0,0.1
1468,1,1,0.01200000000000001
1468,1,2,0.1
1468,1,3,0.1
1468,2,0,0.1
1468,2,1,0.01200000000000001
1468,2,2,0.1
1468,2,3,0.1
1468,3,0,0.088
1468,3,2,0.1
1468,3,3,0.088
1470,0,0,0.088
1470,0,2,0.1
1470,1,0,0.088
1470,1,2,0.1
1470,2,0,0.088
1470,2,2,0.1
1470,3,0,0.088
1470,3,2,0.1
1473,0,0,0.088
1473,0,2,0.088
1473,0,3,0.088
1473,1,0,0.088
1473,1,2,0.088
1473,1,3,0.088
1473,2,0,0.012753783817075454
1473,2,2,0.012753783817075454
1473,2,3,0.012753783817075454
1473,3,0,0.088
1473,3,2,0.088
1473,3,3,0.088
1481,0,0,0.088
1481,0,2,0.088
1481,0,3,0.088
1481,1,0,0.088
1481,1,2,0.088
1481,1,3,0.088
1481,2,0,0.088
1481,2,2,0.088
1481,2,3,0.088
1481,3,0,0.088
1481,3,2,0.088
1481,3,3,0.088
1485,0,0,0.088
1485,0,2,0.1
1485,1,0,0.088
1485,1,2,0.088
1485,1,3,0.088
1485,2,0,0.088
1485,2,2,0.088
1485,2,3,0.088
1485,3,0,0.088
1485,3,2,0.1
1485,3,3,0.088
1487,0,0,0.088
1487,0,2,0.088
1487,0,3,0.088
1487,1,0,0.088
1487,1,2,0.088
1487,1,3,0.088
1487,2,0,0.088
1487,2,2,0.088
1487,2,3,0.088
1487,3,0,0.088
1487,3,2,0.088
1487,3,3,0.088
1489,0,0,0.088
1489,0,2,0.088
1489,0,3,0.088
1489,3,0,0.088
1489,3,2,0.088
1489,3,3,0.088
1490,0,0,0.088
1490,0,2,0.1
1490,1,0,0.088
1490,1,2,0.1
1490,2,0,0.088
1490,2,2,0.1
1490,3,0,0.088
1490,3,2,0.1
1491,0,0,0.088
1491,0,2,0.088
1491,0,3,0.088
1491,1,0,0.088
1491,1,2,0.088
1491,1,3,0.088
1491,2,0,0.1
1491,2,1,0.01200000000000001
1491,2,2,0.1
1491,2,3,0.1
1491,3,0,0.088
1491,3,2,0.088
1491,3,3,0.088
1493,0,0,0.088
1493,0,2,0.088
1493,0,3,0.088
1493,1,0,0.088
1493,1,2,0.088
1493,1,3,0.088
1493,2,0,0.088
1493,2,2,0.088
1493,2,3,0.088
1493,3,0,0.088
1493,3,2,0.088
1493,3,3,0.088
1494,0,0,0.088
1494,0,2,0.088
1494,0,3,0.088
1494,1,0,0.088
1494,1,2,0.088
1494,1,3,0.088
1494,2,0,0.088
1494,2,2,0.088
1494,2,3,0.088
1494,3,0,0.088
1494,3,2,0.088
1494,3,3,0.088
1500,0,0,0.088
1500,0,2,0.1
1500,1,0,0.088
1500,1,2,0.1
1500,2,0,0.088
1500,2,2,0.1
1500,3,0,0.088
1500,3,2,0.1
1501,0,0,0.088
1501,0,2,0.1
1501,1,0,0.088
1501,1,2,0.1
1501,2,0,0.088
1501,2,2,0.1
1501,3,0,0.088
1501,3,2,0.1
1503,0,0,0.088
1503,0,2,0.088
1503,0,3,0.088
1504,0,0,0.088
1504,0,2,0.088
1504,0,3,0.088
1504,3,0,0.088
1504,3,2,0.088
1504,3,3,0.088
1506,0,0,0.088
1506,0,2,0.1
1506,1,0,0.088
1506,1,2,0.1
1506,2,0,0.088
1506,2,2,0.1
1506,3,0,0.088
1506,3,2,0.1
1507,0,0,0.088
1507,0,2,0.1
1507,1,0,0.088
1507,1,2,0.1
1507,2,0,0.088
1507,2,2,0.1
1507,3,0,0.088
1507,3,2,0.1
1510,0,0,0.1
1510,0,1,0.01200000000000001
1510,0,2,0.1
1510,0,3,0.1
1510,1,0,0.088
1510,1,2,0.088
1510,1,3,0.088
1510,2,0,0.088
1510,2,2,0.088
1510,2,3,0.088
1510,3,0,0.088
1510,3,2,0.088
1510,3,3,0.088
1511,0,0,0.088
1511,0,2,0.1
1511,1,0,0.088
1511,1,2,0.1
1511,2,0,0.088
1511,2,2,0.1
1511,3,0,0.088
1511,3,2,0.1
1512,0,0,0.088
1512,0,2,0.1
1512,1,0,0.088
1512,1,2,0.1
1512,2,0,0.088
1512,2,2,0.1
1512,3,0,0.088
1512,3,2,0.1
1513,0,0,0.088
1513,0,2,0.088
1513,0,3,0.088
1513,1,0,0.088
1513,1,2,0.088
1513,1,3,0.088
1513,2,0,0.088
1513,2,2,0.088
1513,2,3,0.088
1513,3,0,0.088
1513,3,2,0.088
1513,3,3,0.088
1515,0,0,0.1
1515,0,1,0.01200000000000001
1515,0,2,0.1
1515,0,3,0.1
1515,1,0,0.1
1515,1,1,0.04638878950799852
1515,1,2,0.1
1515,1,3,0.1
1515,2,0,0.1
1515,2,1,0.1
1515,2,2,0.1
1515,2,3,0.1
1515,3,0,0.1
1515,3,1,0.01200000000000001
1515,3,2,0.1
1515,3,3,0.1
1524,0,0,0.088
1524,0,2,0.1
1524,1,0,0.088
1524,1,2,0.1
1524,2,0,0.088
1524,2,2,0.1
1524,3,0,0.088
1524,3,2,0.1
1525,0,0,0.088
1525,0,2,0.1
1525,1,0,0.088
1525,1,2,0.1
1525,2,0,0.088
1525,2,2,0.1
1525,3,0,0.088
1525,3,2,0.1
1526,0,0,0.088
1526,0,2,0.1
1526,0,3,0.088
1526,1,0,0.1
1526,1,1,0.01200000000000026
1526,1,2,0.1
1526,1,3,0.1
1526,2,0,0.1
1526,2,1,0.01200000000000001
1526,2,2,0.1
1526,2,3,0.1
1526,3,0,0.088
1526,3,2,0.1
1526,3,3,0.088
1530,0,0,0.088
1530,0,2,0.1
1530,1,0,0.088
1530,1,2,0.1
1530,2,0,0.088
1530,2,2,0.1
1530,3,0,0.088
1530,3,2,0.1
1534,0,0,0.088
1534,0,2,0.088
1534,0,3,0.088
1534,1,0,0.1
1534,1,1,0.01200000000000001
1534,1,2,0.1
1534,1,3,0.1
1534,2,0,0.088
1534,2,2,0.088
1534,2,3,0.088
1534,3,0,0.088
1534,3,2,0.088
1534,3,3,0.088
1536,0,0,0.1
1536,0,1,0.01200000000000001
1536,0,2,0.1
1536,0,3,0.1
1536,1,0,0.088
1536,1,2,0.088
1536,1,3,0.088
1536,2,0,0.088
1536,2,2,0.088
1536,2,3,0.088
1536,3,0,0.088
1536,3,2,0.088
1536,3,3,0.088
1537,0,0,0.088
1537,0,2,0.088
1537,0,3,0.088
1537,1,0,0.088
1537,1,2,0.088
1537,1,3,0.088
1537,2,0,0.088
1537,2,2,0.088
1537,2,3,0.088
1537,3,0,0.088
1537,3,2,0.088
1537,3,3,0.088
1540,0,0,0.088
1540,0,2,0.1
1540,1,0,0.088
1540,1,2,0.1
1540,2,0,0.088
1540,2,2,0.1
1540,3,0,0.088
1540,3,2,0.1
1541,0,0,0.088
1541,0,2,0.1
1541,1,0,0.088
1541,1,2,0.1
1541,2,0,0.088
1541,2,2,0.1
1541,3,0,0.088
1541,3,2,0.1
1542,0,0,0.088
1542,0,2,0.1
1542,1,0,0.088
1542,1,2,0.1
1542,2,0,0.088
1542,2,2,0.1
1542,3,0,0.088
1542,3,2,0.1
1543,0,0,0.088
1543,0,2,0.1
1543,1,0,0.088
1543,1,2,0.1
1543,2,0,0.088
1543,2,2,0.1
1543,3,0,0.088
1543,3,2,0.1
1545,0,0,0.088
1545,0,2,0.1
1545,1,0,0.088
1545,1,2,0.1
1545,2,0,0.088
1545,2,2,0.1
1545,3,0,0.088
1545,3,2,0.1
1546,0,0,0.088
1546,0,2,0.1
1546,1,0,0.088
1546,1,2,0.1
1546,2,0,0.088
1546,2,2,0.1
1546,3,0,0.088
1546,3,2,0.1
1549,0,0,0.1
1549,0,1,0.01200000000000001
1549,0,2,0.1
1549,0,3,0.1
1549,1,0,0.088
1549,1,2,0.088
1549,1,3,0.088
1549,2,0,0.1
1549,2,1,0.06729936301175574
1549,2,2,0.1
1549,2,3,0.1
1549,3,0,0.1
1549,3,1,0.01200000000000001
1549,3,2,0.1
1549,3,3,0.1
1551,0,0,0.088
1551,0,2,0.088
1551,0,3,0.088
1551,1,0,0.1
1551,1,1,0.1
1551,1,2,0.1
1551,1,3,0.1
1551,3,0,0.088
1551,3,2,0.088
1551,3,3,0.088
1552,0,0,0.088
1552,0,2,0.1
1552,1,0,0.088
1552,1,2,0.1
1552,2,0,0.088
1552,2,2,0.1
1552,3,0,0.088
1552,3,2,0.1
1553,0,0,0.088
1553,0,2,0.1
1553,1,0,0.088
1553,1,2,0.1
1553,1,3,0.088
1553,2,0,0.088
1553,2,2,0.1
1553,2,3,0.088
1553,3,0,0.088
1553,3,2,0.1
1553,3,3,0.088
1554,0,0,0.088
1554,0,2,0.088
1554,0,3,0.088
1554,1,0,0.009758794971753804
1554,1,2,0.009758794971753804
1554,1,3,0.009758794971753804
1554,3,0,0.088
1554,3,2,0.088
1554,3,3,0.088
1560,0,0,0.088
1560,0,2,0.1
1560,1,0,0.088
1560,1,2,0.088
1560,1,3,0.088
1560,2,0,0.088
1560,2,2,0.088
1560,2,3,0.088
1560,3,0,0.088
1560,3,2,0.1
1560,3,3,0.013280066437257432
1561,0,0,0.088
1561,0,2,0.1
1561,1,0,0.088
1561,1,2,0.088
1561,1,3,0.088
1561,2,0,0.1
1561,2,1,0.01200000000000001
1561,2,2,0.1
1561,2,3,0.1
1561,3,0,0.088
1561,3,2,0.1
1562,0,0,0.088
1562,0,2,0.1
1562,0,3,0.0845705900754665
1562,1,0,0.088
1562,1,2,0.1
1562,1,3,0.088
1562,2,0,0.088
1562,2,2,0.1
1562,2,3,0.088
1562,3,0,0.088
1562,3,2,0.1
1562,3,3,0.07723009027546648
1566,0,0,0.088
1566,0,2,0.1
1566,0,3,0.088
1566,1,0,0.088
1566,1,2,0.088
1566,1,3,0.088
1566,2,0,0.1
1566,2,1,0.01200000000000001
1566,2,2,0.1
1566,2,3,0.1
1566,3,0,0.1
1566,3,1,0.01200000000000001
1566,3,2,0.1
1566,3,3,0.1
1567,0,0,0.088
1567,0,2,0.1
1567,1,0,0.088
1567,1,2,0.1
1567,2,0,0.088
1567,2,2,0.1
1567,3,0,0.088
1567,3,2,0.1
1568,0,0,0.088
1568,0,2,0.1
1568,0,3,0.088
1568,1,0,0.088
1568,1,2,0.088
1568,1,3,0.088
1568,2,0,0.1
1568,2,1,0.01200000000000001
1568,2,2,0.1
1568,2,3,0.1
1568,3,0,0.1
1568,3,1,0.01200000000000001
1568,3,2,0.1
1568,3,3,0.1
1569,0,0,0.088
1569,0,2,0.088
1569,0,3,0.088
1569,1,0,0.088
1569,1,2,0.088
1569,1,3,0.088
1569,2,0,0.088
1569,2,2,0.088
1569,2,3,0.088
1569,3,0,0.088
1569,3,2,0.088
1569,3,3,0.088
1570,0,0,0.088
1570,0,2,0.088
1570,0,3,0.088
1570,1,0,0.088
1570,1,2,0.088
1570,1,3,0.088
1570,2,0,0.088
1570,2,2,0.088
1570,2,3,0.088
1570,3,0,0.088
1570,3,2,0.088
1570,3,3,0.088
1572,0,0,0.088
1572,0,2,0.1
1572,1,0,0.088
1572,1,2,0.1
1572,2,0,0.088
1572,2,2,0.1
1572,3,0,0.088
1572,3,2,0.1
1573,0,0,0.088
1573,0,2,0.1
1573,1,0,0.088
1573,1,2,0.1
1573,2,0,0.088
1573,2,2,0.1
1573,3,0,0.088
1573,3,2,0.1
1576,0,0,0.088
1576,0,2,0.1
1576,1,0,0.088
1576,1,2,0.1
1576,2,0,0.088
1576,2,2,0.1
1576,3,0,0.088
1576,3,2,0.1
1579,0,0,0.088
1579,0,2,0.088
1579,0,3,0.088
1579,1,0,0.088
1579,1,2,0.088
1579,1,3,0.088
1579,2,0,0.088
1579,2,2,0.088
1579,2,3,0.088
1579,3,0,0.088
1579,3,2,0.088
1579,3,3,0.088
1580,0,0,0.088
1580,0,2,0.1
1580,1,0,0.088
1580,1,2,0.1
1580,2,0,0.088
1580,2,2,0.1
1580,3,0,0.088
1580,3,2,0.1
1582,0,0,0.088
1582,0,2,0.088
1582,0,3,0.088
1582,2,0,0.1
1582,2,1,0.1
1582,2,2,0.1
1582,2,3,0.1
1582,3,0,0.1
1582,3,1,0.1
1582,3,2,0.1
1582,3,3,0.1
1592,0,0,0.088
1592,0,2,0.088
1592,0,3,0.088
1592,1,0,0.03659239948855558
1592,1,2,0.03659239948855558
1592,1,3,0.03659239948855558
1592,3,0,0.088
1592,3,2,0.088
1592,3,3,0.088
1594,0,0,0.088
1594,0,2,0.1
1594,1,0,0.088
1594,1,2,0.1
1594,2,0,0.088
1594,2,2,0.1
1594,3,0,0.088
1594,3,2,0.1
1595,0,0,0.088
1595,0,2,0.1
1595,1,0,0.088
1595,1,2,0.1
1595,2,0,0.088
1595,2,2,0.1
1595,3,0,0.088
1595,3,2,0.1
1596,0,0,0.088
1596,0,2,0.1
1596,0,3,0.088
1596,1,0,0.088
1596,1,2,0.088
1596,1,3,0.088
1596,2,0,0.088
1596,2,2,0.088
1596,2,3,0.088
1596,3,0,0.088
1596,3,2,0.088
1596,3,3,0.088
1598,0,0,0.088
1598,0,2,0.088
1598,0,3,0.088
1598,1,0,0.088
1598,1,2,0.088
1598,1,3,0.088
1598,2,0,0.088
1598,2,2,0.088
1598,2,3,0.088
1598,3,0,0.088
1598,3,2,0.088
1598,3,3,0.088
1599,0,0,0.088
1599,0,2,0.088
1599,0,3,0.088
1602,0,0,0.1
1602,0,1,0.01200000000000001
1602,0,2,0.1
1602,0,3,0.1
1602,1,0,0.088
1602,1,2,0.088
1602,1,3,0.088
1602,2,0,0.1
1602,2,1,0.01200000000000001
1602,2,2,0.1
1602,2,3,0.1
1602,3,0,0.1
1602,3,1,0.01200000000000001
1602,3,2,0.1
1602,3,3,0.1
1603,0,0,0.088
1603,0,2,0.1
1603,0,3,0.088
1603,1,0,0.1
1603,1,1,0.01200000000000001
1603,1,2,0.1
1603,1,3,0.1
1603,2,0,0.088
1603,2,2,0.088
1603,2,3,0.088
1603,3,0,0.088
1603,3,2,0.1
1603,3,3,0.088
1605,0,0,0.1
1605,0,1,0.01200000000000001
1605,0,2,0.1
1605,0,3,0.1
1605,1,0,0.088
1605,1,2,0.088
1605,1,3,0.088
1605,2,0,0.088
1605,2,2,0.088
1605,2,3,0.088
1605,3,0,0.088
1605,3,2,0.088
1605,3,3,0.088
1606,0,0,0.088
1606,0,2,0.1
1606,1,0,0.088
1606,1,2,0.1
1606,1,3,0.088
1606,2,0,0.088
1606,2,2,0.1
1606,2,3,0.088
1606,3,0,0.088
1606,3,2,0.1
1607,0,0,0.088
1607,0,2,0.088
1607,0,3,0.088
1607,3,0,0.088
1607,3,2,0.088
1607,3,3,0.088
1609,0,0,0.08653120522134558
1609,0,2,0.08653120522134558
1609,0,3,0.08653120522134558
1610,0,0,0.088
1610,0,2,0.1
1610,1,0,0.088
1610,1,2,0.1
1610,2,0,0.088
1610,2,2,0.1
1610,3,0,0.088
1610,3,2,0.1
1611,0,0,0.088
1611,0,2,0.1
1611,1,0,0.088
1611,1,2,0.1
1611,2,0,0.088
1611,2,2,0.1
1611,3,0,0.088
1611,3,2,0.1
1615,0,0,0.088
1615,0,2,0.088
1615,0,3,0.088
1615,1,0,0.088
1615,1,2,0.088
1615,1,3,0.088
1615,2,0,0.088
1615,2,2,0.088
1615,2,3,0.088
1615,3,0,0.088
1615,3,2,0.088
1615,3,3,0.088
1616,0,0,0.088
1616,0,2,0.1
1616,1,0,0.088
1616,1,2,0.1
1616,2,0,0.088
1616,2,2,0.1
1616,3,0,0.088
1616,3,2,0.1
1618,0,0,0.088
1618,0,2,0.088
1618,0,3,0.088
1618,1,0,0.088
1618,1,2,0.088
1618,1,3,0.088
1618,2,0,0.1
1618,2,1,0.01200000000000001
1618,2,2,0.1
1618,2,3,0.1
1618,3,0,0.1
1618,3,1,0.01200000000000001
1618,3,2,0.1
1618,3,3,0.1
1619,0,0,0.088
1619,0,2,0.1
1619,1,0,0.088
1619,1,2,0.1
1619,2,0,0.088
1619,2,2,0.1
1619,3,0,0.088
1619,3,2,0.1
1620,0,0,0.088
1620,0,2,0.1
1620,1,0,0.088
1620,1,2,0.1
1620,2,0,0.088
1620,2,2,0.1
1620,3,0,0.088
1620,3,2,0.1
1621,0,0,0.088
1621,0,2,0.1
1621,1,0,0.088
1621,1,2,0.1
1621,2,0,0.088
1621,2,2,0.1
1621,3,0,0.088
1621,3,2,0.1
1622,0,0,0.1
1622,0,1,0.1
1622,0,2,0.1
1622,0,3,0.1
1623,0,0,0.088
1623,0,2,0.1
1623,1,0,0.088
1623,1,2,0.1
1623,2,0,0.088
1623,2,2,0.1
1623,3,0,0.088
1623,3,2,0.1
1624,0,0,0.088
1624,0,2,0.1
1624,1,0,0.088
1624,1,2,0.088
1624,1,3,0.088
1624,2,0,0.1
1624,2,1,0.01200000000000001
1624,2,2,0.1
1624,2,3,0.1
1624,3,0,0.088
1624,3,2,0.1
1624,3,3,0.088
1625,0,0,0.088
1625,0,2,0.1
1625,1,0,0.088
1625,1,2,0.1
1625,2,0,0.088
1625,2,2,0.1
1625,3,0,0.088
1625,3,2,0.1
1626,0,0,0.088
1626,0,2,0.1
1626,1,0,0.088
1626,1,2,0.1
1626,2,0,0.088
1626,2,2,0.1
1626,3,0,0.088
1626,3,2,0.1
1627,0,0,0.088
1627,0,2,0.1
1627,1,0,0.088
1627,1,2,0.1
1627,2,0,0.088
1627,2,2,0.1
1627,3,0,0.088
1627,3,2,0.1
1630,0,0,0.1
1630,0,1,0.01200000000000001
1630,0,2,0.1
1630,0,3,0.1
1630,1,0,0.088
1630,1,2,0.088
1630,1,3,0.088
1630,2,0,0.088
1630,2,2,0.088
1630,2,3,0.088
1630,3,0,0.088
1630,3,2,0.088
1630,3,3,0.088
1631,0,0,0.088
1631,0,2,0.1
1631,1,0,0.088
1631,1,2,0.1
1631,2,0,0.088
1631,2,2,0.1
1631,3,0,0.088
1631,3,2,0.1
1634,0,0,0.088
1634,0,2,0.1
1634,1,0,0.088
1634,1,2,0.1
1634,2,0,0.088
1634,2,2,0.1
1634,3,0,0.088
1634,3,2,0.1
1635,0,0,0.088
1635,0,2,0.088
1635,0,3,0.088
1635,3,0,0.088
1635,3,2,0.088
1635,3,3,0.088
1641,0,0,0.088
1641,0,2,0.1
1641,1,0,0.088
1641,1,2,0.1
1641,2,0,0.088
1641,2,2,0.1
1641,3,0,0.088
1641,3,2,0.1
1642,0,0,0.088
1642,0,2,0.088
1642,0,3,0.088
1642,1,0,0.088
1642,1,2,0.088
1642,1,3,0.088
1642,2,0,0.088
1642,2,2,0.088
1642,2,3,0.088
1642,3,0,0.088
1642,3,2,0.088
1642,3,3,0.088
1643,0,0,0.1
1643,0,1,0.01200000000000001
1643,0,2,0.1
1643,0,3,0.1
1643,2,0,0.1
1643,2,1,0.1
1643,2,2,0.1
1643,2,3,0.1
1643,3,0,0.1
1643,3,1,0.01200000000000001
1643,3,2,0.1
1643,3,3,0.1
1644,0,0,0.088
1644,0,2,0.088
1644,0,3,0.088
1644,1,0,0.088
1644,1,2,0.088
1644,1,3,0.088
1644,2,0,0.088
1644,2,2,0.088
1644,2,3,0.088
1644,3,0,0.088
1644,3,2,0.088
1644,3,3,0.088
1645,0,0,0.088
1645,0,2,0.1
1645,1,0,0.088
1645,1,2,0.1
1645,2,0,0.088
1645,2,2,0.1
1645,3,0,0.088
1645,3,2,0.1
1646,0,0,0.088
1646,0,2,0.088
1646,0,3,0.088
1646,3,0,0.088
1646,3,2,0.088
1646,3,3,0.088
1647,0,0,0.088
1647,0,2,0.1
1647,0,3,0.088
1647,1,0,0.088
1647,1,2,0.088
1647,1,3,0.088
1647,3,0,0.1
1647,3,1,0.01200000000000001
1647,3,2,0.1
1647,3,3,0.1
1648,0,0,0.088
1648,0,2,0.1
1648,1,0,0.088
1648,1,2,0.1
1648,2,0,0.088
1648,2,2,0.1
1648,3,0,0.088
1648,3,2,0.1
1651,0,0,0.088
1651,0,2,0.1
1651,1,0,0.088
1651,1,2,0.1
1651,2,0,0.088
1651,2,2,0.1
1651,3,0,0.088
1651,3,2,0.1
1653,0,0,0.088
1653,0,2,0.088
1653,0,3,0.088
1653,1,0,0.1
1653,1,1,0.04388885455749472
1653,1,2,0.1
1653,1,3,0.1
1653,3,0,0.088
1653,3,2,0.088
1653,3,3,0.088
1655,0,0,0.088
1655,0,2,0.1
1655,1,0,0.088
1655,1,2,0.1
1655,2,0,0.088
1655,2,2,0.1
1655,3,0,0.088
1655,3,2,0.1
1656,0,0,0.088
1656,0,2,0.1
1656,1,0,0.088
1656,1,2,0.1
1656,2,0,0.088
1656,2,2,0.1
1656,3,0,0.088
1656,3,2,0.1
1659,0,0,0.088
1659,0,2,0.1
1659,0,3,0.088
1659,1,0,0.088
1659,1,2,0.088
1659,1,3,0.088
1659,2,0,0.088
1659,2,2,0.088
1659,2,3,0.088
1659,3,0,0.1
1659,3,1,0.01200000000000001
1659,3,2,0.1
1659,3,3,0.1
1661,0,0,0.088
1661,0,2,0.088
1661,0,3,0.088
1661,3,0,0.088
1661,3,2,0.088
1661,3,3,0.088
1662,0,0,0.088
1662,0,2,0.088
1662,0,3,0.088
1662,1,0,0.088
1662,1,2,0.088
1662,1,3,0.088
1662,2,0,0.08073761442424388
1662,2,2,0.08073761442424388
1662,2,3,0.08073761442424388
1662,3,0,0.1
1662,3,1,0.01200000000000001
1662,3,2,0.1
1662,3,3,0.1
1664,0,0,0.088
1664,0,2,0.088
1664,0,3,0.088
1664,1,0,0.088
1664,1,2,0.088
1664,1,3,0.088
1664,2,0,0.088
1664,2,2,0.088
1664,2,3,0.088
1664,3,0,0.088
1664,3,2,0.088
1664,3,3,0.088
1667,0,0,0.088
1667,0,2,0.1
1667,0,3,0.047166397415781075
1667,1,0,0.088
1667,1,2,0.1
1667,1,3,0.06916742406280349
1667,2,0,0.088
1667,2,2,0.1
1667,2,3,0.07068998146280356
1667,3,0,0.088
1667,3,2,0.1
1667,3,3,0.05900341071578104
1669,0,0,0.088
1669,0,2,0.1
1669,1,0,0.088
1669,1,2,0.1
1669,1,3,0.088
1669,2,0,0.088
1669,2,2,0.1
1669,2,3,0.088
1669,3,0,0.088
1669,3,2,0.1
1671,0,0,0.088
1671,0,2,0.088
1671,0,3,0.088
1675,0,0,0.088
1675,0,2,0.1
1675,1,0,0.088
1675,1,2,0.1
1675,2,0,0.088
1675,2,2,0.1
1675,3,0,0.088
1675,3,2,0.1
1676,0,0,0.088
1676,0,2,0.088
1676,0,3,0.088
1676,1,0,0.088
1676,1,2,0.088
1676,1,3,0.088
1676,2,0,0.088
1676,2,2,0.088
1676,2,3,0.088
1676,3,0,0.1
1676,3,1,0.01200000000000001
1676,3,2,0.1
1676,3,3,0.1
1682,0,0,0.1
1682,0,1,0.01200000000000001
1682,0,2,0.1
1682,0,3,0.1
1682,1,0,0.1
1682,1,1,0.1
1682,1,2,0.1
1682,1,3,0.1
1682,3,0,0.1
1682,3,1,0.01200000000000001
1682,3,2,0.1
1682,3,3,0.1
1684,0,0,0.1
1684,0,1,0.01200000000000001
1684,0,2,0.1
1684,0,3,0.1
1684,1,0,0.088
1684,1,2,0.088
1684,1,3,0.088
1684,2,0,0.1
1684,2,1,0.01200000000000001
1684,2,2,0.1
1684,2,3,0.1
1684,3,0,0.1
1684,3,1,0.01200000000000001
1684,3,2,0.1
1684,3,3,0.1
1687,0,0,0.088
1687,0,2,0.1
1687,0,3,0.088
1687,1,0,0.088
1687,1,2,0.088
1687,1,3,0.088
1687,2,0,0.1
1687,2,1,0.01200000000000001
1687,2,2,0.1
1687,2,3,0.1
1687,3,0,0.088
1687,3,2,0.088
1687,3,3,0.088
1688,0,0,0.088
1688,0,2,0.1
1688,1,0,0.088
1688,1,2,0.1
1688,2,0,0.088
1688,2,2,0.1
1688,3,0,0.088
1688,3,2,0.1
1689,0,0,0.088
1689,0,2,0.1
1689,1,0,0.088
1689,1,2,0.1
1689,2,0,0.088
1689,2,2,0.1
1689,3,0,0.088
1689,3,2,0.1
1691,0,0,0.088
1691,0,2,0.088
1691,0,3,0.088
1691,3,0,0.088
1691,3,2,0.088
1691,3,3,0.088
1692,0,0,0.088
1692,0,2,0.088
1692,0,3,0.088
1692,3,0,0.088
1692,3,2,0.088
1692,3,3,0.088
1693,0,0,0.088
1693,0,2,0.1
1693,1,0,0.088
1693,1,2,0.1
1693,2,0,0.088
1693,2,2,0.1
1693,3,0,0.088
1693,3,2,0.1
1694,0,0,0.088
1694,0,2,0.088
1694,0,3,0.088
1695,0,0,0.1
1695,0,1,0.01200000000000001
1695,0,2,0.1
1695,0,3,0.1
1695,1,0,0.088
1695,1,2,0.088
1695,1,3,0.088
1695,2,0,0.088
1695,2,2,0.088
1695,2,3,0.088
1695,3,0,0.088
1695,3,2,0.088
1695,3,3,0.088
1696,0,0,0.088
1696,0,2,0.088
1696,0,3,0.088
1696,1,0,0.1
1696,1,1,0.1
1696,1,2,0.1
1696,1,3,0.1
1696,3,0,0.088
1696,3,2,0.088
1696,3,3,0.088
1697,0,0,0.088
1697,0,2,0.1
1697,0,3,0.088
1697,1,0,0.088
1697,1,2,0.088
1697,1,3,0.088
1697,2,0,0.088
1697,2,2,0.088
